row_id,region,cluster_id,instance_type,deploy_channel,os_image,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,node_age_days,power_draw_watts,incident,split
11993,ap-northeast,ap-northeast-c13,c6i.xlarge,canary,ubuntu-22.04-v2,0.8683,0.4519,9.447,1479.25,2.1028,9,0.9128,63.8,411.58,1,val
11994,us-west,us-west-c06,r6i.2xlarge,stable,ubuntu-24.04-v2,0.6228,0.5845,9.458,447.83,0.0174,10,0.9096,283.5,355.01,0,train
11995,me-central,me-central-c02,m6i.2xlarge,stable,ubuntu-24.04-v2,0.4819,0.4806,8.61,448.72,0.0488,17,0.943,222.2,369.46,0,train
11996,af-south,af-south-c06,m6i.2xlarge,beta,ubuntu-22.04-v1,0.5187,0.5236,10.914,398.3,0.2942,16,0.8398,79.9,337.64,0,train
11997,eu-central,eu-central-c10,c6i.xlarge,beta,ubuntu-22.04-v2,0.7688,0.5012,12.038,1056.86,0.8751,15,0.8964,105.2,397.62,1,val
11998,us-east,us-east-c22,m6i.2xlarge,stable,debian-12-v2,0.2256,0.2797,6.224,934.88,0.7903,17,0.789,111.5,339.66,1,train
11999,eu-west,eu-west-c22,t3.large,beta,ubuntu-24.04-v3,0.5504,0.4392,16.105,558.75,1.6838,16,0.7967,838.1,353.86,0,train
12000,ca-central,ca-central-c04,m6i.large,stable,ubuntu-22.04-v1,0.7707,0.6594,12.437,666.67,2.3501,10,0.9193,703.5,349.28,0,train
12001,us-west,us-west-c15,r6i.2xlarge,canary,debian-12-v1,0.5185,0.5106,6.864,439.05,0.0056,7,0.8099,112.1,337.39,0,train
12002,us-west,us-west-c00,m6i.large,beta,debian-12-v3,0.6666,0.2087,7.9,143.44,0.872,2,0.9473,144.3,275.48,1,test
12003,eu-central,eu-central-c07,r6i.2xlarge,stable,al2023-v1,0.7057,0.6416,6.589,102.76,0.3295,3,0.9091,73.1,360.99,0,train
12004,us-east,us-east-c15,m6i.2xlarge,stable,ubuntu-24.04-v2,0.5867,0.639,9.365,79.56,0.4709,3,0.8482,54.2,305.8,0,train
12005,ap-south,ap-south-c08,r6i.2xlarge,stable,al2023-v1,0.7578,0.1799,2.461,1187.01,0.1889,1,0.8027,968.0,398.31,0,train
12006,sa-east,sa-east-c00,c6i.4xlarge,stable,ubuntu-24.04-v1,0.4239,0.1443,9.553,1072.9,0.0981,18,0.8324,716.5,402.42,1,val
12007,us-west,us-west-c18,m6i.2xlarge,stable,ubuntu-24.04-v3,0.6127,0.5347,8.113,672.79,0.0488,18,0.9098,89.5,379.07,0,test
12008,us-east,us-east-c26,m6i.2xlarge,stable,ubuntu-22.04-v2,0.7486,0.7369,6.499,842.35,2.2771,20,0.9606,160.2,467.0,1,train
12009,ca-central,ca-central-c06,r6i.2xlarge,stable,ubuntu-22.04-v2,0.4591,0.4214,34.804,844.96,1.5928,26,0.7927,447.7,379.8,0,test
12010,ca-central,ca-central-c06,m6i.large,stable,ubuntu-24.04-v1,0.2677,0.1384,5.85,96.08,1.1474,4,0.9594,190.3,226.69,0,train
12011,eu-west,eu-west-c08,m6i.2xlarge,stable,ubuntu-22.04-v2,0.4972,0.4278,8.597,74.61,1.1733,5,0.9679,1111.6,323.72,0,train
12012,sa-east,sa-east-c03,m6i.large,beta,ubuntu-24.04-v2,0.4371,0.3716,8.659,114.88,2.0528,2,0.843,1463.4,236.33,0,test
12013,eu-central,eu-central-c14,c6i.4xlarge,beta,ubuntu-22.04-v2,0.384,0.3655,4.066,102.43,0.3336,2,0.9779,1185.4,302.03,0,val
12014,eu-west,eu-west-c22,r6i.2xlarge,beta,ubuntu-22.04-v3,0.5568,0.396,20.484,405.13,0.0509,8,0.9304,44.0,324.39,0,train
12015,us-east,us-east-c01,c6i.xlarge,stable,ubuntu-22.04-v1,0.7115,0.4505,6.82,151.79,0.4584,4,0.9281,720.3,308.34,0,train
12016,eu-central,eu-central-c12,c6i.xlarge,stable,ubuntu-22.04-v1,0.573,0.2738,11.015,654.76,0.583,6,0.7361,1003.6,343.99,0,train
12017,us-east,us-east-c15,r6i.2xlarge,stable,ubuntu-22.04-v2,0.7513,0.6956,8.337,102.13,3.6957,7,0.9831,727.6,337.17,0,train
12018,ap-south,ap-south-c08,r6i.2xlarge,stable,al2023-v2,0.7705,0.4816,12.553,615.59,0.7442,12,0.9446,213.9,397.48,0,train
12019,ca-central,ca-central-c06,r6i.2xlarge,canary,debian-12-v1,0.5602,0.4773,8.198,606.76,0.937,15,0.7674,86.1,380.05,0,train
12020,us-west,us-west-c00,c6i.4xlarge,stable,debian-12-v3,0.706,0.6483,10.213,181.81,0.0373,8,0.8991,176.4,352.85,0,train
12021,eu-west,eu-west-c13,t3.large,stable,al2023-v2,0.7642,0.4646,10.445,722.61,0.8305,13,0.9815,858.9,345.91,1,train
12022,ap-south,ap-south-c12,m6i.large,stable,ubuntu-22.04-v3,0.5501,0.3404,13.482,177.17,0.6115,16,0.9581,265.7,331.39,0,val
12023,eu-central,eu-central-c01,m6i.large,stable,ubuntu-24.04-v2,0.6295,0.4018,7.987,542.29,1.1088,2,0.7982,832.2,312.61,0,test
12024,eu-west,eu-west-c25,m6i.2xlarge,stable,ubuntu-22.04-v2,0.7414,0.6359,4.77,127.52,0.201,2,0.795,131.2,327.16,0,val
12025,eu-west,eu-west-c19,c6i.xlarge,stable,ubuntu-22.04-v2,0.823,0.5404,3.782,908.07,2.8984,7,0.8488,143.9,385.1,0,val
12026,ca-central,ca-central-c11,t3.large,stable,ubuntu-24.04-v3,0.3164,0.4007,3.552,49.6,0.1706,0,0.9306,190.1,208.01,0,train
12027,sa-east,sa-east-c06,c6i.4xlarge,stable,ubuntu-24.04-v2,0.5953,0.575,19.438,132.87,1.029,5,0.8021,158.9,318.44,0,test
12028,me-central,me-central-c02,c6i.4xlarge,beta,debian-12-v2,0.5148,0.482,7.042,1234.65,0.542,25,0.6762,448.4,438.71,0,train
12029,af-south,af-south-c05,r6i.2xlarge,stable,ubuntu-24.04-v3,0.6669,0.5047,20.304,489.66,2.5079,11,0.7937,962.3,401.51,1,train
12030,us-west,us-west-c06,t3.large,stable,debian-12-v2,0.5709,0.5292,12.064,186.22,0.3706,10,0.9508,38.6,310.43,0,train
12031,us-west,us-west-c06,c6i.xlarge,stable,ubuntu-22.04-v3,0.6832,0.5093,14.871,625.01,0.9353,16,0.8978,115.8,353.45,0,train
12032,ap-south,ap-south-c15,c6i.4xlarge,stable,al2023-v3,0.6058,0.4698,4.838,334.58,0.2937,7,0.9662,227.4,374.92,1,train
12033,af-south,af-south-c02,c6i.4xlarge,canary,debian-12-v1,0.6934,0.2319,7.486,1623.71,0.3819,9,0.8434,107.0,471.31,0,train
12034,af-south,af-south-c01,m6i.large,beta,debian-12-v1,0.4202,0.4687,5.49,105.83,0.0388,7,0.9826,64.4,281.52,0,train
12035,me-central,me-central-c02,t3.large,stable,ubuntu-22.04-v3,0.7445,0.3775,12.759,1233.35,0.3059,15,0.907,248.3,423.17,0,test
12036,ap-northeast,ap-northeast-c15,t3.large,beta,ubuntu-22.04-v3,0.1654,0.2284,4.714,892.97,0.2742,32,0.8391,223.8,330.39,1,test
12037,us-east,us-east-c21,m6i.2xlarge,beta,ubuntu-22.04-v2,0.7789,0.6888,18.39,682.86,2.5527,9,0.8039,1039.9,388.17,1,val
12038,eu-central,eu-central-c01,c6i.4xlarge,beta,ubuntu-22.04-v3,0.7022,0.7108,6.912,105.91,0.3055,1,0.6467,208.1,365.5,0,train
12039,me-central,me-central-c02,c6i.xlarge,canary,ubuntu-22.04-v2,0.3609,0.508,5.349,127.28,0.0433,12,0.9739,60.8,281.99,0,train
12040,eu-west,eu-west-c18,r6i.2xlarge,stable,al2023-v3,0.2044,0.2365,6.792,69.55,0.0011,3,0.8697,229.0,244.51,0,train
12041,eu-central,eu-central-c12,m6i.large,stable,ubuntu-24.04-v2,0.5816,0.2718,5.337,992.81,0.0652,7,0.9155,77.4,336.78,0,test
12042,sa-east,sa-east-c03,m6i.large,canary,ubuntu-24.04-v3,0.7065,0.2533,6.015,1249.19,0.0932,6,0.9336,551.0,365.16,0,train
12043,af-south,af-south-c06,m6i.2xlarge,stable,ubuntu-22.04-v2,0.8176,0.6496,11.873,670.94,1.2953,7,0.7997,816.7,397.89,0,val
12044,us-east,us-east-c21,m6i.2xlarge,stable,debian-12-v2,0.7086,0.5131,6.221,926.24,0.0389,10,0.8611,37.0,416.5,0,train
12045,us-east,us-east-c08,c6i.xlarge,beta,ubuntu-22.04-v3,0.3508,0.3167,12.018,185.88,0.247,8,0.9721,1012.7,268.51,0,val
12046,af-south,af-south-c08,t3.large,canary,debian-12-v2,0.7577,0.4556,11.927,763.65,0.6848,8,0.9241,95.2,366.37,0,val
12047,us-east,us-east-c15,t3.large,stable,debian-12-v1,0.7102,0.8689,9.034,512.14,0.5944,22,0.8931,50.6,359.37,1,train
12048,eu-central,eu-central-c03,m6i.large,stable,debian-12-v2,0.5913,0.5915,8.337,178.81,0.1071,9,0.949,636.4,283.86,0,test
12049,eu-west,eu-west-c15,t3.large,stable,ubuntu-22.04-v3,0.8094,0.5269,31.182,1646.56,1.5725,33,0.7197,634.1,438.79,1,train
12050,us-east,us-east-c26,c6i.4xlarge,stable,ubuntu-24.04-v2,0.8552,0.8674,8.678,1059.94,0.0579,16,0.7077,172.0,449.32,1,train
12051,me-central,me-central-c02,t3.large,beta,debian-12-v3,0.2242,0.3836,5.232,71.32,0.0742,4,0.7837,794.9,226.19,0,val
12052,us-west,us-west-c06,m6i.large,beta,ubuntu-22.04-v2,0.5808,0.3276,6.455,744.65,0.0588,6,0.8468,1405.6,327.85,0,train
12053,ap-south,ap-south-c08,t3.large,stable,ubuntu-24.04-v3,0.8583,0.6599,16.642,951.96,1.5503,12,0.8066,75.9,404.2,1,test
12054,ap-south,ap-south-c12,c6i.xlarge,stable,ubuntu-22.04-v1,0.6191,0.1283,6.718,1532.71,0.304,14,0.7535,857.3,413.74,0,train
12055,sa-east,sa-east-c12,m6i.large,stable,debian-12-v1,0.5228,0.3841,7.945,840.62,0.3674,13,0.9265,971.4,331.06,0,test
12056,af-south,af-south-c08,t3.large,stable,debian-12-v3,0.5171,0.505,9.682,720.13,0.022,12,0.8189,84.4,334.05,0,train
12057,ap-northeast,ap-northeast-c12,m6i.2xlarge,stable,ubuntu-22.04-v2,0.6076,0.2349,15.958,483.0,0.0518,7,0.9752,45.5,365.7,0,train
12058,us-east,us-east-c14,c6i.xlarge,stable,ubuntu-22.04-v3,0.2485,0.3878,5.219,66.02,0.0989,6,0.9321,55.2,256.32,0,train
12059,eu-west,eu-west-c22,m6i.large,stable,ubuntu-24.04-v1,0.9429,0.8543,5.911,1297.76,0.3763,14,0.9343,716.1,410.13,1,test
12060,eu-west,eu-west-c06,m6i.2xlarge,stable,debian-12-v3,0.5995,0.5549,15.551,460.01,0.1459,5,0.8817,1119.7,338.04,0,train
12061,us-west,us-west-c01,c6i.4xlarge,beta,ubuntu-22.04-v1,0.3075,0.4177,10.827,145.62,0.2668,25,0.9448,64.4,371.86,0,train
12062,sa-east,sa-east-c07,c6i.xlarge,beta,ubuntu-22.04-v2,0.8038,0.7815,2.682,117.72,0.3334,5,0.9619,1218.8,341.28,0,train
12063,eu-central,eu-central-c05,r6i.2xlarge,stable,ubuntu-22.04-v1,0.4944,0.5463,4.433,73.16,0.7139,3,0.8294,295.4,316.56,1,val
12064,ap-northeast,ap-northeast-c10,t3.large,beta,ubuntu-24.04-v2,0.5317,0.3815,6.544,71.62,0.0516,2,0.95,181.0,265.92,0,train
12065,eu-west,eu-west-c25,m6i.2xlarge,stable,al2023-v3,0.7763,0.3076,6.658,950.22,1.1432,5,0.9189,104.3,383.8,0,train
12066,eu-central,eu-central-c12,c6i.4xlarge,stable,ubuntu-24.04-v3,0.4881,0.2236,4.189,590.66,0.4154,6,0.9262,79.2,343.54,1,val
12067,ap-south,ap-south-c12,m6i.large,stable,al2023-v2,0.5983,0.2043,3.71,635.92,0.3732,3,0.9904,93.2,299.98,0,train
12068,sa-east,sa-east-c00,m6i.2xlarge,stable,ubuntu-22.04-v1,0.4515,0.4576,7.326,139.19,0.2953,5,0.7926,40.2,304.03,0,val
12069,sa-east,sa-east-c00,c6i.4xlarge,stable,ubuntu-22.04-v1,0.3735,0.2843,3.973,994.84,0.0475,17,0.7125,834.4,394.61,0,val
12070,af-south,af-south-c01,c6i.4xlarge,stable,al2023-v1,0.5861,0.361,5.567,781.67,1.2365,15,0.9256,115.8,422.74,1,train
12071,us-west,us-west-c03,c6i.4xlarge,beta,ubuntu-22.04-v3,0.7849,0.5617,5.698,668.1,1.102,7,0.8849,180.5,422.23,0,train
12072,eu-central,eu-central-c11,t3.large,beta,ubuntu-22.04-v3,0.7137,0.704,15.91,545.91,0.4495,10,0.8696,167.8,344.54,1,test
12073,eu-west,eu-west-c19,r6i.2xlarge,beta,ubuntu-24.04-v2,0.6709,0.4122,9.855,315.33,0.2625,7,0.9029,677.4,380.35,0,train
12074,us-east,us-east-c14,m6i.large,beta,ubuntu-22.04-v2,0.5115,0.3826,10.01,547.01,2.3111,11,0.84,339.7,319.93,0,train
12075,us-west,us-west-c06,m6i.2xlarge,beta,al2023-v2,0.2076,0.3997,7.801,91.96,0.048,17,0.9707,91.4,285.9,0,train
12076,us-east,us-east-c05,r6i.2xlarge,stable,debian-12-v2,0.7204,0.576,5.088,91.06,0.9295,6,0.9768,71.3,341.33,0,train
12077,ap-northeast,ap-northeast-c12,t3.large,stable,ubuntu-22.04-v3,0.6838,0.5208,4.046,228.87,0.0724,5,0.958,236.4,308.73,0,val
12078,eu-west,eu-west-c19,m6i.large,stable,ubuntu-22.04-v2,0.5997,0.535,7.301,139.23,1.2507,5,0.9652,708.8,254.32,0,train
12079,us-west,us-west-c00,r6i.2xlarge,stable,debian-12-v3,0.4273,0.4609,1.909,122.11,0.0071,5,0.8849,24.5,310.98,0,val
12080,ap-south,ap-south-c08,m6i.2xlarge,stable,ubuntu-24.04-v2,0.7756,0.8095,13.628,126.01,0.5255,6,0.8816,1043.0,386.2,1,test
12081,ap-northeast,ap-northeast-c02,c6i.4xlarge,stable,ubuntu-22.04-v1,0.8725,0.8002,4.886,534.65,0.56,6,0.9529,790.7,433.5,0,train
12082,sa-east,sa-east-c00,r6i.2xlarge,beta,ubuntu-22.04-v2,0.37,0.2356,15.204,101.9,0.2272,4,0.9289,1078.1,270.76,0,train
12083,eu-west,eu-west-c22,c6i.xlarge,stable,al2023-v1,0.8596,0.7522,7.162,1316.45,0.0115,14,0.8945,76.4,422.03,1,test
12084,ap-northeast,ap-northeast-c01,m6i.large,stable,ubuntu-24.04-v3,0.637,0.5629,9.442,937.24,0.53,23,0.8203,1174.8,389.76,0,train
12085,ap-northeast,ap-northeast-c12,t3.large,stable,al2023-v2,0.8525,0.555,4.691,1104.01,0.1335,7,0.8902,210.1,393.01,0,train
12086,eu-west,eu-west-c15,r6i.2xlarge,stable,ubuntu-22.04-v2,0.4036,0.2524,12.598,558.4,0.3179,16,0.9323,74.2,349.21,1,test
12087,eu-west,eu-west-c25,m6i.2xlarge,stable,ubuntu-24.04-v3,0.3994,0.3434,9.543,862.88,0.6264,15,0.7824,160.2,364.78,0,train
12088,af-south,af-south-c01,m6i.large,stable,ubuntu-24.04-v2,0.4419,0.4788,8.688,49.87,0.4933,2,0.9735,333.9,270.21,0,train
12089,eu-west,eu-west-c01,c6i.xlarge,stable,ubuntu-24.04-v2,0.3629,0.3778,5.989,95.76,0.2833,5,0.7603,38.1,247.15,0,train
12090,ap-northeast,ap-northeast-c10,t3.large,beta,ubuntu-24.04-v1,0.8777,0.6931,12.835,1622.72,0.2518,26,0.894,1065.8,444.73,1,train
12091,us-east,us-east-c04,m6i.large,beta,ubuntu-24.04-v3,0.4635,0.4631,8.263,61.69,0.7389,3,0.9612,977.7,253.6,0,train
12092,af-south,af-south-c08,t3.large,stable,ubuntu-24.04-v1,0.6213,0.552,4.85,111.54,0.001,4,0.91,53.0,260.39,0,test
12093,ap-south,ap-south-c08,t3.large,stable,ubuntu-22.04-v2,0.5972,0.6749,8.574,169.21,1.5889,14,0.8237,202.3,295.97,0,test
12094,us-east,us-east-c07,m6i.2xlarge,beta,ubuntu-24.04-v2,0.4004,0.3937,9.18,146.97,0.178,7,0.8296,1180.3,293.43,0,train
12095,sa-east,sa-east-c07,r6i.2xlarge,stable,ubuntu-24.04-v2,0.882,0.6352,9.632,805.17,0.4381,7,0.8193,144.7,451.03,0,train
12096,us-east,us-east-c00,t3.large,stable,al2023-v1,0.5847,0.5929,8.177,114.15,0.7449,2,0.8765,194.9,279.31,0,val
12097,ca-central,ca-central-c03,m6i.large,stable,ubuntu-24.04-v2,0.4996,0.5693,6.155,79.52,0.893,9,0.9579,42.9,268.07,0,test
12098,us-west,us-west-c06,c6i.xlarge,beta,ubuntu-22.04-v1,0.7115,0.5887,5.917,839.64,0.8046,13,0.8953,431.7,391.86,0,val
12099,ap-northeast,ap-northeast-c01,m6i.2xlarge,stable,debian-12-v1,0.3965,0.0924,4.953,890.07,0.0678,11,0.9153,709.6,342.1,1,train
12100,ap-south,ap-south-c07,m6i.large,beta,debian-12-v1,0.3286,0.4686,8.759,922.3,0.5231,36,0.9136,48.4,362.16,0,test
12101,us-east,us-east-c23,m6i.2xlarge,stable,ubuntu-24.04-v3,0.5214,0.4376,10.391,127.38,0.8201,4,0.8351,87.5,334.02,0,train
12102,ca-central,ca-central-c09,c6i.xlarge,stable,al2023-v1,0.7209,0.5422,7.436,901.28,1.3885,9,0.793,84.5,352.29,0,train
12103,ap-south,ap-south-c08,r6i.2xlarge,stable,debian-12-v2,0.7525,0.3978,4.768,112.79,3.3256,0,0.805,60.5,372.49,0,train
12104,eu-west,eu-west-c06,m6i.large,canary,ubuntu-24.04-v3,0.4833,0.4322,16.652,400.18,0.5059,10,0.7378,225.8,301.23,0,train
12105,sa-east,sa-east-c12,m6i.large,canary,al2023-v2,0.5412,0.623,5.371,703.25,0.0038,11,0.8472,234.3,347.95,0,train
12106,ap-northeast,ap-northeast-c12,c6i.4xlarge,stable,ubuntu-24.04-v3,0.8384,0.752,4.905,1390.88,0.1196,21,0.8406,930.0,507.68,1,train
12107,af-south,af-south-c08,m6i.2xlarge,stable,ubuntu-24.04-v2,0.5808,0.5354,12.954,556.47,0.0666,16,0.9698,205.0,361.95,0,train
12108,me-central,me-central-c02,t3.large,beta,ubuntu-24.04-v1,0.8282,0.4491,5.528,736.41,0.0766,3,0.8716,275.4,322.95,0,train
12109,eu-west,eu-west-c03,c6i.xlarge,stable,al2023-v2,0.2935,0.0673,9.184,608.42,0.4458,8,0.8937,120.9,279.57,0,val
12110,ap-northeast,ap-northeast-c10,m6i.large,beta,debian-12-v1,0.4583,0.4101,12.633,521.96,0.1202,14,0.9566,1121.4,303.25,0,train
12111,us-east,us-east-c15,c6i.xlarge,stable,debian-12-v3,0.6075,0.5426,4.198,136.93,0.1011,4,0.9022,74.2,303.82,0,train
12112,ca-central,ca-central-c13,t3.large,stable,al2023-v2,0.6323,0.405,6.593,724.36,0.3199,2,0.5779,118.5,308.8,0,val
12113,us-west,us-west-c04,m6i.2xlarge,canary,ubuntu-22.04-v1,0.8197,0.8582,6.324,111.68,1.4794,7,0.9396,146.2,360.88,0,train
12114,eu-central,eu-central-c01,t3.large,stable,debian-12-v3,0.7706,0.6779,11.983,85.98,1.5798,2,0.8753,775.0,300.42,0,train
12115,ap-northeast,ap-northeast-c10,m6i.2xlarge,stable,ubuntu-22.04-v2,0.7029,0.3931,16.435,124.57,0.4913,4,0.7624,382.4,350.99,0,test
12116,us-east,us-east-c21,m6i.large,stable,ubuntu-24.04-v2,0.5517,0.4779,8.869,92.83,0.2262,2,0.9213,226.5,299.11,0,train
12117,us-east,us-east-c19,c6i.4xlarge,stable,debian-12-v3,0.4096,0.1663,10.353,752.85,0.1504,13,0.8341,96.9,375.42,0,train
12118,ap-south,ap-south-c12,c6i.xlarge,stable,al2023-v2,0.6504,0.6972,22.443,366.4,1.0188,17,0.9138,265.6,345.64,1,test
12119,ap-northeast,ap-northeast-c06,t3.large,stable,ubuntu-24.04-v1,0.5703,0.4998,4.608,1132.85,0.0056,11,0.4987,418.3,364.68,0,test
12120,eu-west,eu-west-c23,r6i.2xlarge,stable,ubuntu-22.04-v3,0.8853,0.3044,7.372,785.44,1.4949,1,0.9138,70.3,392.38,0,train
12121,us-west,us-west-c06,c6i.4xlarge,canary,debian-12-v2,0.7312,0.8507,11.838,119.86,1.2387,8,0.7145,626.0,379.85,1,train
12122,eu-west,eu-west-c06,m6i.2xlarge,stable,ubuntu-22.04-v3,0.6429,0.6635,5.359,242.23,0.2991,4,0.7279,1275.7,324.48,1,train
12123,ca-central,ca-central-c11,m6i.2xlarge,stable,debian-12-v2,0.2411,0.1931,15.29,105.91,0.3078,7,0.9476,281.2,257.46,0,train
12124,us-east,us-east-c14,c6i.xlarge,stable,ubuntu-22.04-v3,0.7381,0.3815,5.941,824.16,0.0062,3,0.7709,115.9,367.75,0,test
12125,eu-central,eu-central-c01,t3.large,stable,ubuntu-22.04-v1,0.5268,0.3441,8.094,488.76,2.3949,9,0.9048,868.9,308.78,0,test
12126,af-south,af-south-c06,t3.large,stable,debian-12-v2,0.6306,0.3591,11.307,660.48,0.1211,7,0.963,110.7,302.6,0,test
12127,us-west,us-west-c06,m6i.large,canary,ubuntu-24.04-v1,0.8855,0.7944,5.055,811.17,0.4559,6,0.7977,472.8,339.68,1,test
12128,eu-west,eu-west-c08,c6i.xlarge,stable,ubuntu-22.04-v3,0.615,0.3034,16.443,1777.16,0.3432,29,0.8799,932.1,453.7,0,train
12129,ap-northeast,ap-northeast-c10,t3.large,canary,ubuntu-22.04-v3,0.5542,0.5006,3.631,1019.39,0.9496,16,0.8269,845.3,341.95,0,val
12130,eu-central,eu-central-c14,m6i.2xlarge,stable,ubuntu-24.04-v2,0.2965,0.2918,3.864,66.01,0.7626,0,0.7091,43.6,286.8,0,test
12131,ap-northeast,ap-northeast-c12,t3.large,stable,ubuntu-22.04-v1,0.1593,0.0508,17.635,86.61,0.4927,3,0.8344,958.2,232.53,0,train
12132,ap-south,ap-south-c11,c6i.xlarge,beta,debian-12-v1,0.7709,0.6787,35.393,683.29,1.0936,22,0.9467,168.8,425.86,1,train
12133,sa-east,sa-east-c05,r6i.2xlarge,stable,ubuntu-22.04-v1,0.6447,0.3371,7.28,491.37,1.0321,6,0.8909,743.6,334.5,0,train
12134,sa-east,sa-east-c12,c6i.4xlarge,stable,ubuntu-24.04-v3,0.6109,0.2463,3.987,516.93,0.9178,7,0.8823,1262.7,355.82,0,train
12135,af-south,af-south-c05,c6i.xlarge,stable,ubuntu-22.04-v2,0.7377,0.3568,8.437,575.57,0.6175,4,0.9134,61.1,328.6,1,test
12136,us-east,us-east-c19,t3.large,stable,al2023-v1,0.9239,0.8287,7.42,658.88,2.6747,6,0.8248,978.3,354.65,1,test
12137,ap-northeast,ap-northeast-c12,t3.large,beta,debian-12-v3,0.5841,0.4102,7.71,188.84,0.7692,5,0.8764,277.4,293.41,0,test
12138,eu-west,eu-west-c22,m6i.2xlarge,beta,ubuntu-22.04-v3,0.3863,0.2872,9.022,630.36,0.4211,10,0.7903,1204.5,326.35,0,train
12139,ap-northeast,ap-northeast-c03,t3.large,stable,ubuntu-22.04-v3,0.7134,0.7441,13.797,134.46,0.1541,17,0.9843,1124.6,340.31,0,test
12140,eu-west,eu-west-c22,c6i.xlarge,stable,ubuntu-22.04-v2,0.6875,0.5354,6.966,986.08,0.8957,12,0.6091,262.0,371.41,0,val
12141,us-east,us-east-c05,t3.large,beta,ubuntu-22.04-v1,0.3982,0.2975,4.975,546.68,0.3575,11,0.9136,328.9,286.98,0,train
12142,sa-east,sa-east-c04,m6i.2xlarge,beta,ubuntu-24.04-v2,0.4698,0.1651,7.711,1886.95,0.5305,20,0.5391,873.6,434.33,1,test
12143,eu-central,eu-central-c01,m6i.2xlarge,stable,ubuntu-22.04-v3,0.3371,0.2806,16.037,260.24,0.8032,11,0.6494,32.0,308.17,1,train
12144,af-south,af-south-c06,r6i.2xlarge,stable,al2023-v3,0.746,0.347,9.897,689.08,0.9244,2,0.7382,812.5,380.13,0,train
12145,us-west,us-west-c05,r6i.2xlarge,beta,al2023-v2,0.6173,0.4573,3.689,462.39,0.0187,7,0.939,184.7,372.71,0,test
12146,ap-northeast,ap-northeast-c02,m6i.large,stable,ubuntu-22.04-v3,0.5583,0.6021,8.054,120.68,0.6873,10,0.9759,213.3,273.74,0,test
12147,us-west,us-west-c06,m6i.large,beta,debian-12-v3,0.6002,0.6047,6.132,496.78,0.0467,15,0.9809,132.3,329.24,0,train
12148,us-west,us-west-c00,c6i.xlarge,stable,ubuntu-22.04-v3,0.3156,0.2953,8.635,799.72,0.3737,20,0.9263,1016.7,339.66,1,test
12149,eu-west,eu-west-c25,r6i.2xlarge,stable,debian-12-v1,0.6491,0.3326,5.026,989.18,1.342,17,0.9738,144.3,422.23,0,train
12150,us-west,us-west-c06,r6i.2xlarge,stable,ubuntu-24.04-v2,0.4401,0.1889,7.424,119.14,0.4297,3,0.8948,94.9,322.14,0,train
12151,af-south,af-south-c06,c6i.4xlarge,stable,al2023-v3,0.5284,0.5423,10.497,106.92,0.7568,8,0.9736,899.3,351.4,0,test
12152,us-west,us-west-c01,m6i.large,stable,ubuntu-22.04-v1,0.6027,0.2385,3.805,628.23,0.2141,3,0.9418,933.9,293.18,0,test
12153,ap-northeast,ap-northeast-c10,r6i.2xlarge,beta,ubuntu-22.04-v1,0.6205,0.2262,13.778,922.57,0.3925,4,0.7205,86.0,386.05,0,train
12154,us-east,us-east-c26,c6i.xlarge,beta,ubuntu-24.04-v3,0.7653,0.4637,6.602,233.74,0.5077,1,0.7839,169.5,339.35,0,train
12155,af-south,af-south-c06,r6i.2xlarge,beta,ubuntu-24.04-v1,0.6371,0.4298,2.973,141.69,0.7373,6,0.9425,294.9,354.63,0,train
12156,ap-south,ap-south-c15,m6i.2xlarge,stable,al2023-v1,0.3443,0.1823,17.038,610.26,0.0017,18,0.9127,95.9,348.68,1,train
12157,eu-west,eu-west-c19,c6i.4xlarge,stable,debian-12-v2,0.665,0.427,12.953,970.48,0.448,13,0.7693,172.5,421.39,1,train
12158,eu-central,eu-central-c01,t3.large,stable,ubuntu-24.04-v1,0.482,0.3557,8.826,393.97,0.1521,9,0.8799,1009.6,274.27,0,test
12159,af-south,af-south-c05,m6i.large,stable,debian-12-v2,0.4896,0.4764,19.192,89.02,2.1246,4,0.9076,177.9,307.45,1,train
12160,eu-west,eu-west-c08,r6i.2xlarge,stable,debian-12-v1,0.3546,0.2008,13.019,109.06,0.2716,5,0.7978,375.7,312.92,0,train
12161,ap-south,ap-south-c10,m6i.2xlarge,beta,debian-12-v1,0.5048,0.338,6.939,347.67,1.6816,4,0.8764,329.9,321.1,1,test
12162,ap-northeast,ap-northeast-c01,t3.large,stable,debian-12-v1,0.8367,0.8346,6.097,105.8,0.6784,7,0.9468,465.1,314.06,0,train
12163,me-central,me-central-c02,c6i.xlarge,stable,debian-12-v2,0.4828,0.0966,13.999,640.25,0.077,4,0.9193,354.5,327.08,0,train
12164,ca-central,ca-central-c11,m6i.2xlarge,stable,ubuntu-24.04-v2,0.8194,0.6799,8.224,720.58,0.1665,12,0.9679,239.1,408.62,1,train
12165,ap-south,ap-south-c00,r6i.2xlarge,stable,ubuntu-24.04-v3,0.6512,0.756,6.503,647.26,0.4529,19,0.8628,793.6,433.29,0,train
12166,ap-northeast,ap-northeast-c02,c6i.4xlarge,stable,debian-12-v3,0.5942,0.6151,9.891,303.45,0.6383,13,0.8819,109.0,362.59,0,test
